[2022-08-17 10:16:07.2784] | Info | [2022/8/17 10:16:07]: 配置信息加载完成... 
[2022-08-17 11:56:50.9034] | Debug | [2022/8/17 11:56:50]: 清理超时会话开始工作... 
[2022-08-17 11:56:50.9036] | Debug | [2022/8/17 11:56:50]: 清理超时会话工作完成... 
[2022-08-17 11:57:10.9157] | Debug | [2022/8/17 11:57:10]: 清理超时会话开始工作... 
[2022-08-17 11:57:10.9157] | Debug | [2022/8/17 11:57:10]: 清理超时会话工作完成... 
[2022-08-17 11:57:30.9268] | Debug | [2022/8/17 11:57:30]: 清理超时会话开始工作... 
[2022-08-17 11:57:30.9268] | Debug | [2022/8/17 11:57:30]: 清理超时会话工作完成... 
[2022-08-17 11:57:50.9320] | Debug | [2022/8/17 11:57:50]: 清理超时会话开始工作... 
[2022-08-17 11:57:50.9320] | Debug | [2022/8/17 11:57:50]: 清理超时会话工作完成... 
[2022-08-17 11:58:10.9391] | Debug | [2022/8/17 11:58:10]: 清理超时会话开始工作... 
[2022-08-17 11:58:10.9391] | Debug | [2022/8/17 11:58:10]: 清理超时会话工作完成... 
[2022-08-17 11:58:30.9488] | Debug | [2022/8/17 11:58:30]: 清理超时会话开始工作... 
[2022-08-17 11:58:30.9488] | Debug | [2022/8/17 11:58:30]: 清理超时会话工作完成... 
[2022-08-17 11:58:50.9558] | Debug | [2022/8/17 11:58:50]: 清理超时会话开始工作... 
[2022-08-17 11:58:50.9558] | Debug | [2022/8/17 11:58:50]: 清理超时会话工作完成... 
[2022-08-17 11:58:59.3833] | Info | [2022/8/17 11:58:59]: [10.10.0.102:7200] 游戏引擎[10.10.0.102:5000]断开链接. 
[2022-08-17 12:04:13.7582] | Info | [2022/8/17 12:04:13]: 配置信息加载完成... 
[2022-08-17 12:04:13.7743] | Info | [2022/8/17 12:04:13]: 服务已启动成功... 
[2022-08-17 12:04:13.7747] | Info | [2022/8/17 12:04:13]: 欢迎使用翎风系列游戏软件... 
[2022-08-17 12:04:13.7747] | Info | [2022/8/17 12:04:13]: 网站:http://www.gameofmir.com 
[2022-08-17 12:04:13.7747] | Info | [2022/8/17 12:04:13]: 论坛:http://bbs.gameofmir.com 
[2022-08-17 12:04:13.7747] | Info | [2022/8/17 12:04:13]: 智能反外挂程序已启动... 
[2022-08-17 12:04:13.7747] | Info | [2022/8/17 12:04:13]: 智能反外挂程序云端已连接... 
[2022-08-17 12:04:13.7981] | Info | [2022/8/17 12:04:13]: 网关[10.10.0.102:7200]已启动... 
[2022-08-17 12:04:13.7981] | Info | [2022/8/17 12:04:13]: [10.10.0.102:7200] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-17 12:04:13.7981] | Debug | [2022/8/17 12:04:13]: 线程[c31f8167eed9420da4f587801fd080bc]连接 10.10.0.102:5000 成功... 
[2022-08-17 12:04:13.7981] | Debug | [2022/8/17 12:04:13]: 消息消费线程[e224ae59f5bd4a91a1a746c068a82c6c]已启动. 
[2022-08-17 12:04:13.7981] | Debug | [2022/8/17 12:04:13]: 消息消费线程[ea8b91247bde484e96517781310bc5cd]已启动. 
[2022-08-17 12:04:32.3461] | Debug | [2022/8/17 12:04:32]: 用户[10.10.0.102]分配到游戏数据服务器[9b0249021bf244f1847d8da83a36dbd9] Server:10.10.0.102:5000 
[2022-08-17 12:04:32.3586] | Debug | [2022/8/17 12:04:32]: Client Login Packet ^^<qqpXrlmQo`_<xqpXrlmQo`_Zh_aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:04:33.6881] | Debug | [2022/8/17 12:04:33]: 清理超时会话开始工作... 
[2022-08-17 12:04:33.6881] | Debug | [2022/8/17 12:04:33]: 清理超时会话工作完成... 
[2022-08-17 12:04:53.6917] | Debug | [2022/8/17 12:04:53]: 清理超时会话开始工作... 
[2022-08-17 12:04:53.6917] | Debug | [2022/8/17 12:04:53]: 清理超时会话工作完成... 
[2022-08-17 12:05:13.6945] | Debug | [2022/8/17 12:05:13]: 清理超时会话开始工作... 
[2022-08-17 12:05:13.6947] | Debug | [2022/8/17 12:05:13]: 清理超时会话工作完成... 
[2022-08-17 12:05:33.6953] | Debug | [2022/8/17 12:05:33]: 清理超时会话开始工作... 
[2022-08-17 12:05:33.6956] | Debug | [2022/8/17 12:05:33]: 清理超时会话工作完成... 
[2022-08-17 12:05:53.7071] | Debug | [2022/8/17 12:05:53]: 清理超时会话开始工作... 
[2022-08-17 12:05:53.7071] | Debug | [2022/8/17 12:05:53]: 清理超时会话工作完成... 
[2022-08-17 12:06:13.7170] | Debug | [2022/8/17 12:06:13]: 清理超时会话开始工作... 
[2022-08-17 12:06:13.7170] | Debug | [2022/8/17 12:06:13]: 清理超时会话工作完成... 
[2022-08-17 12:06:33.7236] | Debug | [2022/8/17 12:06:33]: 清理超时会话开始工作... 
[2022-08-17 12:06:33.7236] | Debug | [2022/8/17 12:06:33]: 清理超时会话工作完成... 
[2022-08-17 12:06:53.7349] | Debug | [2022/8/17 12:06:53]: 清理超时会话开始工作... 
[2022-08-17 12:06:53.7349] | Debug | [2022/8/17 12:06:53]: 清理超时会话工作完成... 
[2022-08-17 12:07:13.7420] | Debug | [2022/8/17 12:07:13]: 清理超时会话开始工作... 
[2022-08-17 12:07:13.7420] | Debug | [2022/8/17 12:07:13]: 清理超时会话工作完成... 
[2022-08-17 12:07:33.7512] | Debug | [2022/8/17 12:07:33]: 清理超时会话开始工作... 
[2022-08-17 12:07:33.7512] | Debug | [2022/8/17 12:07:33]: 清理超时会话工作完成... 
[2022-08-17 12:07:53.7567] | Debug | [2022/8/17 12:07:53]: 清理超时会话开始工作... 
[2022-08-17 12:07:53.7567] | Debug | [2022/8/17 12:07:53]: 清理超时会话工作完成... 
[2022-08-17 12:08:13.7652] | Debug | [2022/8/17 12:08:13]: 清理超时会话开始工作... 
[2022-08-17 12:08:13.7652] | Debug | [2022/8/17 12:08:13]: 清理超时会话工作完成... 
[2022-08-17 12:08:33.7724] | Debug | [2022/8/17 12:08:33]: 清理超时会话开始工作... 
[2022-08-17 12:08:33.7726] | Debug | [2022/8/17 12:08:33]: 清理超时会话工作完成... 
[2022-08-17 12:08:53.7733] | Debug | [2022/8/17 12:08:53]: 清理超时会话开始工作... 
[2022-08-17 12:08:53.7736] | Debug | [2022/8/17 12:08:53]: 清理超时会话工作完成... 
[2022-08-17 12:09:05.2903] | Info | [2022/8/17 12:09:05]: [10.10.0.102:7200] 游戏引擎[10.10.0.102:5000]断开链接. 
[2022-08-17 12:09:13.7780] | Debug | [2022/8/17 12:09:13]: 清理超时会话开始工作... 
[2022-08-17 12:09:13.7780] | Debug | [2022/8/17 12:09:13]: 清理超时会话工作完成... 
[2022-08-17 12:09:33.7842] | Debug | [2022/8/17 12:09:33]: 清理超时会话开始工作... 
[2022-08-17 12:09:33.7842] | Debug | [2022/8/17 12:09:33]: 清理超时会话工作完成... 
[2022-08-17 12:09:53.7916] | Debug | [2022/8/17 12:09:53]: 清理超时会话开始工作... 
[2022-08-17 12:09:53.7916] | Debug | [2022/8/17 12:09:53]: 清理超时会话工作完成... 
[2022-08-17 12:10:13.7920] | Debug | [2022/8/17 12:10:13]: 清理超时会话开始工作... 
[2022-08-17 12:10:13.7920] | Debug | [2022/8/17 12:10:13]: 清理超时会话工作完成... 
[2022-08-17 12:10:33.7956] | Debug | [2022/8/17 12:10:33]: 清理超时会话开始工作... 
[2022-08-17 12:10:33.7956] | Debug | [2022/8/17 12:10:33]: 清理超时会话工作完成... 
[2022-08-17 12:10:53.7953] | Debug | [2022/8/17 12:10:53]: 清理超时会话开始工作... 
[2022-08-17 12:10:53.7956] | Debug | [2022/8/17 12:10:53]: 清理超时会话工作完成... 
[2022-08-17 12:11:13.8069] | Debug | [2022/8/17 12:11:13]: 清理超时会话开始工作... 
[2022-08-17 12:11:13.8069] | Debug | [2022/8/17 12:11:13]: 清理超时会话工作完成... 
[2022-08-17 12:11:33.8101] | Debug | [2022/8/17 12:11:33]: 清理超时会话开始工作... 
[2022-08-17 12:11:33.8101] | Debug | [2022/8/17 12:11:33]: 清理超时会话工作完成... 
[2022-08-17 12:11:53.8124] | Debug | [2022/8/17 12:11:53]: 清理超时会话开始工作... 
[2022-08-17 12:11:53.8126] | Debug | [2022/8/17 12:11:53]: 服务器[10.10.0.102:5000]链接超时.失败次数:[1] 
[2022-08-17 12:11:53.8126] | Debug | [2022/8/17 12:11:53]: 清理超时会话工作完成... 
[2022-08-17 12:12:13.8207] | Info | [2022/8/17 12:12:13]: [10.10.0.102:7200] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-17 12:12:13.8207] | Debug | [2022/8/17 12:12:13]: 清理超时会话开始工作... 
[2022-08-17 12:12:13.8207] | Debug | [2022/8/17 12:12:13]: 重新与服务器[10.10.0.102:5000]建立链接.失败次数:[2] 
[2022-08-17 12:12:13.8207] | Debug | [2022/8/17 12:12:13]: 清理超时会话工作完成... 
[2022-08-17 12:12:13.8207] | Debug | [2022/8/17 12:12:13]: 线程[0cb0cb05c8a945f482140abb64e68312]连接 10.10.0.102:5000 成功... 
[2022-08-17 12:12:33.8208] | Debug | [2022/8/17 12:12:33]: 清理超时会话开始工作... 
[2022-08-17 12:12:33.8208] | Debug | [2022/8/17 12:12:33]: 清理超时会话工作完成... 
[2022-08-17 12:12:53.8230] | Debug | [2022/8/17 12:12:53]: 清理超时会话开始工作... 
[2022-08-17 12:12:53.8230] | Debug | [2022/8/17 12:12:53]: 清理超时会话工作完成... 
[2022-08-17 12:13:24.3133] | Info | [2022/8/17 12:13:24]: 配置信息加载完成... 
[2022-08-17 12:13:24.3290] | Info | [2022/8/17 12:13:24]: 服务已启动成功... 
[2022-08-17 12:13:24.3290] | Info | [2022/8/17 12:13:24]: 欢迎使用翎风系列游戏软件... 
[2022-08-17 12:13:24.3290] | Info | [2022/8/17 12:13:24]: 网站:http://www.gameofmir.com 
[2022-08-17 12:13:24.3290] | Info | [2022/8/17 12:13:24]: 论坛:http://bbs.gameofmir.com 
[2022-08-17 12:13:24.3296] | Info | [2022/8/17 12:13:24]: 智能反外挂程序已启动... 
[2022-08-17 12:13:24.3296] | Info | [2022/8/17 12:13:24]: 智能反外挂程序云端已连接... 
[2022-08-17 12:13:24.3525] | Info | [2022/8/17 12:13:24]: 网关[10.10.0.102:7200]已启动... 
[2022-08-17 12:13:24.3527] | Info | [2022/8/17 12:13:24]: [10.10.0.102:7200] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-17 12:13:24.3527] | Debug | [2022/8/17 12:13:24]: 线程[daa2e089b68d42ee89f60f9b6610852f]连接 10.10.0.102:5000 成功... 
[2022-08-17 12:13:24.3527] | Debug | [2022/8/17 12:13:24]: 消息消费线程[2ce6fa97601d492582faf9d598b17106]已启动. 
[2022-08-17 12:13:24.3527] | Debug | [2022/8/17 12:13:24]: 消息消费线程[a42114496aa04fdba203759ff80ab816]已启动. 
[2022-08-17 12:13:30.1196] | Debug | [2022/8/17 12:13:30]: 用户[10.10.0.102]分配到游戏数据服务器[bfebf4c445d34804a89ec4d08bb7c6db] Server:10.10.0.102:5000 
[2022-08-17 12:13:30.1196] | Debug | [2022/8/17 12:13:30]: Client Login Packet ^^<qqpXrlmQo`_<xqpXrlmQo`_Zh_aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:13:44.2471] | Debug | [2022/8/17 12:13:44]: 清理超时会话开始工作... 
[2022-08-17 12:13:44.2471] | Debug | [2022/8/17 12:13:44]: 清理超时会话工作完成... 
[2022-08-17 12:13:50.8454] | Info | [2022/8/17 12:13:50]: [10.10.0.102:7200] 游戏引擎[10.10.0.102:5000]断开链接. 
[2022-08-17 12:14:53.2348] | Info | [2022/8/17 12:14:53]: 配置信息加载完成... 
[2022-08-17 12:14:53.2512] | Info | [2022/8/17 12:14:53]: 服务已启动成功... 
[2022-08-17 12:14:53.2517] | Info | [2022/8/17 12:14:53]: 欢迎使用翎风系列游戏软件... 
[2022-08-17 12:14:53.2517] | Info | [2022/8/17 12:14:53]: 网站:http://www.gameofmir.com 
[2022-08-17 12:14:53.2517] | Info | [2022/8/17 12:14:53]: 论坛:http://bbs.gameofmir.com 
[2022-08-17 12:14:53.2517] | Info | [2022/8/17 12:14:53]: 智能反外挂程序已启动... 
[2022-08-17 12:14:53.2517] | Info | [2022/8/17 12:14:53]: 智能反外挂程序云端已连接... 
[2022-08-17 12:14:53.2758] | Info | [2022/8/17 12:14:53]: 网关[10.10.0.102:7200]已启动... 
[2022-08-17 12:14:53.2758] | Info | [2022/8/17 12:14:53]: [10.10.0.102:7200] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-17 12:14:53.2758] | Debug | [2022/8/17 12:14:53]: 线程[5eea02ddcde34f369af47660e621a76c]连接 10.10.0.102:5000 成功... 
[2022-08-17 12:14:53.2758] | Debug | [2022/8/17 12:14:53]: 消息消费线程[a97f9c70e02c4a129ace4f73f1e58aad]已启动. 
[2022-08-17 12:14:53.2758] | Debug | [2022/8/17 12:14:53]: 消息消费线程[8109bcda49524f99b3ebc32de998c7a0]已启动. 
[2022-08-17 12:14:58.0044] | Debug | [2022/8/17 12:14:57]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:14:58.0047] | Debug | [2022/8/17 12:14:58]: Client Login Packet ^^<qqpXrlmQo`_<xqpXrlmQo`_Zh_aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:14:58.9205] | Debug | [2022/8/17 12:14:58]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:14:58.9205] | Debug | [2022/8/17 12:14:58]: Client Login Packet ^^<qqpXrlmQoa_<xqpXrlmQoa_[h_aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:14:59.9620] | Debug | [2022/8/17 12:14:59]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:14:59.9620] | Debug | [2022/8/17 12:14:59]: Client Login Packet ^^<qqpXrlmQob_<xqpXrlmQob_Th_aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:00.9711] | Debug | [2022/8/17 12:15:00]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:00.9711] | Debug | [2022/8/17 12:15:00]: Client Login Packet ^^<qqpXrlmQoc_<xqpXrlmQoc_Uh_aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:01.9720] | Debug | [2022/8/17 12:15:01]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:01.9720] | Debug | [2022/8/17 12:15:01]: Client Login Packet ^^<qqpXrlmQo`_<tqpXrlmQo`_Vd_aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:02.9875] | Debug | [2022/8/17 12:15:02]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:02.9877] | Debug | [2022/8/17 12:15:02]: Client Login Packet ^^<qqpXrlmQoa_<tqpXrlmQoa_Wd_aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:03.9713] | Debug | [2022/8/17 12:15:03]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:03.9713] | Debug | [2022/8/17 12:15:03]: Client Login Packet ^^<qqpXrlmQob_<tqpXrlmQob_Pd_aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:04.9778] | Debug | [2022/8/17 12:15:04]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:04.9778] | Debug | [2022/8/17 12:15:04]: Client Login Packet ^^<qqpXrlmQoc_<tqpXrlmQoc_Qd_aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:05.9891] | Debug | [2022/8/17 12:15:05]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:05.9891] | Debug | [2022/8/17 12:15:05]: Client Login Packet ^^<qqpXrlmQo`_<pqpXrlmQo`_Y``_Yhb`Xk``Qga`?ib`Zkb`Pk`cXk`? 
[2022-08-17 12:15:07.0099] | Debug | [2022/8/17 12:15:06]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:07.0099] | Debug | [2022/8/17 12:15:06]: Client Login Packet ^^<qqpXrlmQoa_<pqpXrlmQoa_Y`a_Yhb`Xk``Qga`?ib`Zkb`Pk`cXk`? 
[2022-08-17 12:15:08.0160] | Debug | [2022/8/17 12:15:08]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:08.0160] | Debug | [2022/8/17 12:15:08]: Client Login Packet ^^<qqpXrlmQoa`?klqTmplIxqaXc_aZ__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:09.0640] | Debug | [2022/8/17 12:15:09]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:09.0640] | Debug | [2022/8/17 12:15:09]: Client Login Packet ^^<qqpXrlmQoaa?klqTmplIxqaYc_a[__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:10.0818] | Debug | [2022/8/17 12:15:10]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:10.0818] | Debug | [2022/8/17 12:15:10]: Client Login Packet ^^<qqpXrlmQoab?klqTmplIxqaZc_aT__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:11.0603] | Debug | [2022/8/17 12:15:11]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:11.0603] | Debug | [2022/8/17 12:15:11]: Client Login Packet ^^<qqpXrlmQoac?klqTmplIxqa[c_aU__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:12.0602] | Debug | [2022/8/17 12:15:12]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:12.0602] | Debug | [2022/8/17 12:15:12]: Client Login Packet ^^<qqpXrlmQoa`?jlqTmplIxqaTc_aV__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:13.0882] | Debug | [2022/8/17 12:15:13]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:13.0882] | Debug | [2022/8/17 12:15:13]: Client Login Packet ^^<qqpXrlmQoaa?jlqTmplIxqaUc_aW__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:13.1777] | Debug | [2022/8/17 12:15:13]: 清理超时会话开始工作... 
[2022-08-17 12:15:13.1777] | Debug | [2022/8/17 12:15:13]: 清理超时会话工作完成... 
[2022-08-17 12:15:14.0936] | Debug | [2022/8/17 12:15:14]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:14.0936] | Debug | [2022/8/17 12:15:14]: Client Login Packet ^^<qqpXrlmQoab?jlqTmplIxqaVc_aP__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:15.1030] | Debug | [2022/8/17 12:15:15]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:15.1030] | Debug | [2022/8/17 12:15:15]: Client Login Packet ^^<qqpXrlmQoac?jlqTmplIxqaWc_aQ__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:16.1153] | Debug | [2022/8/17 12:15:16]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:16.1153] | Debug | [2022/8/17 12:15:16]: Client Login Packet ^^<qqpXrlmQoa`?ilqTmplIxqaPc_bX__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:17.1322] | Debug | [2022/8/17 12:15:17]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:17.1322] | Debug | [2022/8/17 12:15:17]: Client Login Packet ^^<qqpXrlmQoaa?ilqTmplIxqaQc_bY__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:18.1802] | Debug | [2022/8/17 12:15:18]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:18.1802] | Debug | [2022/8/17 12:15:18]: Client Login Packet ^^<qqpXrlmQob`?klqTmplIxqbXc_bZ__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:19.1467] | Debug | [2022/8/17 12:15:19]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:19.1467] | Debug | [2022/8/17 12:15:19]: Client Login Packet ^^<qqpXrlmQoba?klqTmplIxqbYc_b[__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:20.1585] | Debug | [2022/8/17 12:15:20]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:20.1587] | Debug | [2022/8/17 12:15:20]: Client Login Packet ^^<qqpXrlmQobb?klqTmplIxqbZc_bT__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:21.1695] | Debug | [2022/8/17 12:15:21]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:21.1696] | Debug | [2022/8/17 12:15:21]: Client Login Packet ^^<qqpXrlmQobc?klqTmplIxqb[c_bU__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:22.1774] | Debug | [2022/8/17 12:15:22]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:22.1774] | Debug | [2022/8/17 12:15:22]: Client Login Packet ^^<qqpXrlmQob`?jlqTmplIxqbTc_bV__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:23.1996] | Debug | [2022/8/17 12:15:23]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:23.1996] | Debug | [2022/8/17 12:15:23]: Client Login Packet ^^<qqpXrlmQoba?jlqTmplIxqbUc_bW__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:24.2057] | Debug | [2022/8/17 12:15:24]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:24.2057] | Debug | [2022/8/17 12:15:24]: Client Login Packet ^^<qqpXrlmQobb?jlqTmplIxqbVc_bP__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:25.2172] | Debug | [2022/8/17 12:15:25]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:25.2172] | Debug | [2022/8/17 12:15:25]: Client Login Packet ^^<qqpXrlmQobc?jlqTmplIxqbWc_bQ__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:26.2332] | Debug | [2022/8/17 12:15:26]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:26.2332] | Debug | [2022/8/17 12:15:26]: Client Login Packet ^^<qqpXrlmQob`?ilqTmplIxqbPc_cX__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:27.2513] | Debug | [2022/8/17 12:15:27]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:27.2513] | Debug | [2022/8/17 12:15:27]: Client Login Packet ^^<qqpXrlmQoba?ilqTmplIxqbQc_cY__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:28.2538] | Debug | [2022/8/17 12:15:28]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:28.2538] | Debug | [2022/8/17 12:15:28]: Client Login Packet ^^<qqpXrlmQoc`?klqTmplIxqcXc_cZ__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:29.2682] | Debug | [2022/8/17 12:15:29]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:29.2682] | Debug | [2022/8/17 12:15:29]: Client Login Packet ^^<qqpXrlmQoca?klqTmplIxqcYc_c[__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:30.2846] | Debug | [2022/8/17 12:15:30]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:30.2846] | Debug | [2022/8/17 12:15:30]: Client Login Packet ^^<qqpXrlmQocb?klqTmplIxqcZc_cT__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:31.2985] | Debug | [2022/8/17 12:15:31]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:31.2985] | Debug | [2022/8/17 12:15:31]: Client Login Packet ^^<qqpXrlmQocc?klqTmplIxqc[c_cU__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:32.3152] | Debug | [2022/8/17 12:15:32]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:32.3152] | Debug | [2022/8/17 12:15:32]: Client Login Packet ^^<qqpXrlmQoc`?jlqTmplIxqcTc_cV__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
[2022-08-17 12:15:33.1790] | Debug | [2022/8/17 12:15:33]: 清理超时会话开始工作... 
[2022-08-17 12:15:33.1790] | Debug | [2022/8/17 12:15:33]: 清理超时会话工作完成... 
[2022-08-17 12:15:33.3224] | Debug | [2022/8/17 12:15:33]: 用户[10.10.0.102]分配到游戏数据服务器[781152a1c18541db857a810d568e4215] Server:10.10.0.102:5000 
[2022-08-17 12:15:33.3226] | Debug | [2022/8/17 12:15:33]: Client Login Packet ^^<qqpXrlmQoca?jlqTmplIxqcUc_cW__aZ_``Tk`aYi`_Z``bZk``Xic`Xk 
