[2022-08-30 15:05:47.1063] | Info | [2022/8/30 15:05:47]: 配置信息加载完成... 
[2022-08-30 17:53:04.6684] | Debug | [2022/8/30 17:53:04]: 线程[344bd6ac51a1425a8f684452b63989d6]连接 10.10.0.102:5000 成功... 
[2022-08-30 17:53:04.6684] | Debug | [2022/8/30 17:53:04]: 线程[e0468c12e90240569b3dbd24df47bce6]连接 10.10.0.102:5000 成功... 
[2022-08-30 17:53:04.6702] | Debug | [2022/8/30 17:53:04]: 线程[5bcb12ede8024424827dc8b9436c0d1d]连接 10.10.0.102:5000 成功... 
[2022-08-30 17:53:04.6704] | Debug | [2022/8/30 17:53:04]: 消息消费线程[383f6cebf6f74930a2d342f333c7a216]已启动. 
[2022-08-30 17:53:04.6704] | Debug | [2022/8/30 17:53:04]: 消息消费线程[f56441bdb6c540f59bce49d97a9065ad]已启动. 
[2022-08-30 17:53:24.0736] | Debug | [2022/8/30 17:53:24]: 用户[10.10.0.109]分配到游戏数据服务器[f3101397ebc7417aa78779c2dd3ae689] Server:10.10.0.102:5000 
[2022-08-30 17:53:26.0627] | Debug | [2022/8/30 17:53:24]: Login Packet: ^^IqlmAtn_Glm`Y__a?^abXk`bXkabZg_aZ_``Zk`aZjb`?kabPcvuXjttTfbvUgv`Zgavjwcadwvviwt`jvatXba`Ufvvdvcuevc`dy 
[2022-08-30 17:53:26.6888] | Debug | [2022/8/30 17:53:26]: 清理超时会话开始工作... 
[2022-08-30 17:53:27.0190] | Debug | [2022/8/30 17:53:26]: 清理超时会话工作完成... 
[2022-08-30 17:53:46.1051] | Debug | [2022/8/30 17:53:46]: 清理超时会话开始工作... 
[2022-08-30 17:53:46.1053] | Debug | [2022/8/30 17:53:46]: 清理超时会话工作完成... 
[2022-08-30 17:54:06.1067] | Debug | [2022/8/30 17:54:06]: 清理超时会话开始工作... 
[2022-08-30 17:54:06.1067] | Debug | [2022/8/30 17:54:06]: 清理超时会话工作完成... 
[2022-08-30 17:54:26.1171] | Debug | [2022/8/30 17:54:26]: 清理超时会话开始工作... 
[2022-08-30 17:54:26.1174] | Debug | [2022/8/30 17:54:26]: 清理超时会话工作完成... 
[2022-08-30 17:54:46.1279] | Debug | [2022/8/30 17:54:46]: 清理超时会话开始工作... 
[2022-08-30 17:54:46.1279] | Debug | [2022/8/30 17:54:46]: 清理超时会话工作完成... 
[2022-08-30 17:55:06.1331] | Debug | [2022/8/30 17:55:06]: 清理超时会话开始工作... 
[2022-08-30 17:55:06.1333] | Debug | [2022/8/30 17:55:06]: 清理超时会话工作完成... 
[2022-08-30 18:08:09.3212] | Info | [2022/8/30 18:08:09]: 配置信息加载完成... 
[2022-08-30 18:08:09.3408] | Info | [2022/8/30 18:08:09]: 服务已启动成功... 
[2022-08-30 18:08:09.3408] | Info | [2022/8/30 18:08:09]: 欢迎使用翎风系列游戏软件... 
[2022-08-30 18:08:09.3408] | Info | [2022/8/30 18:08:09]: 网站:http://www.gameofmir.com 
[2022-08-30 18:08:09.3413] | Info | [2022/8/30 18:08:09]: 论坛:http://bbs.gameofmir.com 
[2022-08-30 18:08:09.4562] | Info | [2022/8/30 18:08:09]: 网关[10.10.0.102:7200]已启动... 
[2022-08-30 18:08:09.5411] | Info | [2022/8/30 18:08:09]: [10.10.0.102:7200] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-30 18:08:09.5926] | Info | [2022/8/30 18:08:09]: 网关[10.10.0.102:7201]已启动... 
[2022-08-30 18:08:09.6467] | Info | [2022/8/30 18:08:09]: 网关[10.10.0.102:7202]已启动... 
[2022-08-30 18:08:09.6467] | Info | [2022/8/30 18:08:09]: [10.10.0.102:7201] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-30 18:08:09.6467] | Info | [2022/8/30 18:08:09]: [10.10.0.102:7202] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-30 18:08:09.6474] | Debug | [2022/8/30 18:08:09]: 线程[6bd533644f01499ba444dbd0b2f1d341]连接 10.10.0.102:5000 成功... 
[2022-08-30 18:08:09.6474] | Debug | [2022/8/30 18:08:09]: 线程[350afde86d1b4f25948f622d0219fadc]连接 10.10.0.102:5000 成功... 
[2022-08-30 18:08:09.6474] | Debug | [2022/8/30 18:08:09]: 线程[7a2c870be90f4678b61c9e19f693f5e5]连接 10.10.0.102:5000 成功... 
[2022-08-30 18:08:09.6738] | Debug | [2022/8/30 18:08:09]: 消息消费线程[595481574467476fa8f044a2d71ba3cc]已启动. 
[2022-08-30 18:08:09.6738] | Debug | [2022/8/30 18:08:09]: 消息消费线程[75b306c0329f49ed80931d8480be9c8c]已启动. 
[2022-08-30 18:08:27.8749] | Debug | [2022/8/30 18:08:27]: 用户[10.10.0.109]分配到游戏数据服务器[0561e0e9fd684ba3937529eedf391eb6] Server:10.10.0.102:5000 
[2022-08-30 18:08:31.1519] | Debug | [2022/8/30 18:08:28]: Login Packet: ^^IqlmAtn_Glm`Y__b?_abXk`bXkabZg_aZ_``Zk`aZjb`?kwuTjub[gavPbccWfcbe{ucdzv`Qkuvjvaafr`aYaa`Qbvvdwvtiz`we{ 
[2022-08-30 18:08:33.4319] | Debug | [2022/8/30 18:08:31]: 清理超时会话开始工作... 
[2022-08-30 18:08:33.4319] | Debug | [2022/8/30 18:08:33]: 清理超时会话工作完成... 
[2022-08-30 18:08:51.2027] | Debug | [2022/8/30 18:08:51]: 清理超时会话开始工作... 
[2022-08-30 18:08:51.2027] | Debug | [2022/8/30 18:08:51]: 清理超时会话工作完成... 
[2022-08-30 18:09:11.2112] | Debug | [2022/8/30 18:09:11]: 清理超时会话开始工作... 
[2022-08-30 18:09:11.2115] | Debug | [2022/8/30 18:09:11]: 清理超时会话工作完成... 
[2022-08-30 18:09:31.2969] | Debug | [2022/8/30 18:09:31]: 清理超时会话开始工作... 
[2022-08-30 18:09:31.2969] | Debug | [2022/8/30 18:09:31]: 清理超时会话工作完成... 
[2022-08-30 18:09:51.2324] | Debug | [2022/8/30 18:09:51]: 清理超时会话开始工作... 
[2022-08-30 18:09:51.2324] | Debug | [2022/8/30 18:09:51]: 清理超时会话工作完成... 
[2022-08-30 18:10:11.3122] | Debug | [2022/8/30 18:10:11]: 清理超时会话开始工作... 
[2022-08-30 18:10:11.3633] | Debug | [2022/8/30 18:10:11]: 清理超时会话工作完成... 
[2022-08-30 18:10:31.2404] | Debug | [2022/8/30 18:10:31]: 清理超时会话开始工作... 
[2022-08-30 18:10:31.2404] | Debug | [2022/8/30 18:10:31]: 清理超时会话工作完成... 
[2022-08-30 18:10:51.2452] | Debug | [2022/8/30 18:10:51]: 清理超时会话开始工作... 
[2022-08-30 18:10:51.2454] | Debug | [2022/8/30 18:10:51]: 清理超时会话工作完成... 
[2022-08-30 18:11:11.2519] | Debug | [2022/8/30 18:11:11]: 清理超时会话开始工作... 
[2022-08-30 18:11:11.2775] | Debug | [2022/8/30 18:11:11]: 清理超时会话工作完成... 
[2022-08-30 18:11:31.2523] | Debug | [2022/8/30 18:11:31]: 清理超时会话开始工作... 
[2022-08-30 18:11:31.2523] | Debug | [2022/8/30 18:11:31]: 清理超时会话工作完成... 
[2022-08-30 18:11:51.2994] | Debug | [2022/8/30 18:11:51]: 清理超时会话开始工作... 
[2022-08-30 18:11:51.3528] | Debug | [2022/8/30 18:11:51]: 清理超时会话工作完成... 
[2022-08-30 18:12:11.2702] | Debug | [2022/8/30 18:12:11]: 清理超时会话开始工作... 
[2022-08-30 18:12:11.2704] | Debug | [2022/8/30 18:12:11]: 清理超时会话工作完成... 
[2022-08-30 18:12:31.2766] | Debug | [2022/8/30 18:12:31]: 清理超时会话开始工作... 
[2022-08-30 18:12:31.3034] | Debug | [2022/8/30 18:12:31]: 清理超时会话工作完成... 
[2022-08-30 18:13:09.5136] | Info | [2022/8/30 18:13:09]: 配置信息加载完成... 
[2022-08-30 18:13:09.5486] | Info | [2022/8/30 18:13:09]: 服务已启动成功... 
[2022-08-30 18:13:09.5496] | Info | [2022/8/30 18:13:09]: 欢迎使用翎风系列游戏软件... 
[2022-08-30 18:13:09.5496] | Info | [2022/8/30 18:13:09]: 网站:http://www.gameofmir.com 
[2022-08-30 18:13:09.5496] | Info | [2022/8/30 18:13:09]: 论坛:http://bbs.gameofmir.com 
[2022-08-30 18:13:09.6712] | Info | [2022/8/30 18:13:09]: 网关[10.10.0.102:7200]已启动... 
[2022-08-30 18:13:09.6714] | Info | [2022/8/30 18:13:09]: 网关[10.10.0.102:7201]已启动... 
[2022-08-30 18:13:09.6714] | Info | [2022/8/30 18:13:09]: 网关[10.10.0.102:7202]已启动... 
[2022-08-30 18:13:09.6714] | Info | [2022/8/30 18:13:09]: [10.10.0.102:7201] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-30 18:13:09.6714] | Info | [2022/8/30 18:13:09]: [10.10.0.102:7202] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-30 18:13:09.6714] | Info | [2022/8/30 18:13:09]: [10.10.0.102:7200] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-30 18:13:09.6714] | Debug | [2022/8/30 18:13:09]: 线程[b62b7c92bfb54f44a96f844adc79068b]连接 10.10.0.102:5000 成功... 
[2022-08-30 18:13:09.6714] | Debug | [2022/8/30 18:13:09]: 线程[14f6093b4c9f44fea9b7844d107e7c80]连接 10.10.0.102:5000 成功... 
[2022-08-30 18:13:09.6714] | Debug | [2022/8/30 18:13:09]: 线程[84b1201a9f6b46e390e03fd7ec47c5d9]连接 10.10.0.102:5000 成功... 
[2022-08-30 18:13:09.6714] | Debug | [2022/8/30 18:13:09]: 消息消费线程[12b0fdde733343408828c14521c638c9]已启动. 
[2022-08-30 18:13:09.6714] | Debug | [2022/8/30 18:13:09]: 消息消费线程[38cbbdd3db55437fa1f35cc9d45ba5a3]已启动. 
[2022-08-30 18:13:25.9777] | Debug | [2022/8/30 18:13:25]: 用户[10.10.0.109]分配到游戏数据服务器[259b16c73f264abfb6a0e1af832e4a31] Server:10.10.0.102:5000 
[2022-08-30 18:13:26.0953] | Debug | [2022/8/30 18:13:26]: Login Packet: ^^IqlmAtn_Glm`Y__c?_abXk`bXkabZg_aZ_``Zk`aZjb`?kbtYj`bUja`kuwcZkcvQfcwQg`cfwaaTivuQgcvevbbXjtbfw`v[fbakz 
[2022-08-30 18:13:29.4261] | Debug | [2022/8/30 18:13:29]: 清理超时会话开始工作... 
[2022-08-30 18:13:29.4263] | Debug | [2022/8/30 18:13:29]: 清理超时会话工作完成... 
[2022-08-30 18:13:49.4269] | Debug | [2022/8/30 18:13:49]: 清理超时会话开始工作... 
[2022-08-30 18:13:49.4269] | Debug | [2022/8/30 18:13:49]: 清理超时会话工作完成... 
[2022-08-30 18:14:09.4293] | Debug | [2022/8/30 18:14:09]: 清理超时会话开始工作... 
[2022-08-30 18:14:09.4293] | Debug | [2022/8/30 18:14:09]: 清理超时会话工作完成... 
[2022-08-30 18:14:29.4384] | Debug | [2022/8/30 18:14:29]: 清理超时会话开始工作... 
[2022-08-30 18:14:29.4384] | Debug | [2022/8/30 18:14:29]: 清理超时会话工作完成... 
[2022-08-30 18:14:49.4456] | Debug | [2022/8/30 18:14:49]: 清理超时会话开始工作... 
[2022-08-30 18:14:49.4456] | Debug | [2022/8/30 18:14:49]: 清理超时会话工作完成... 
[2022-08-30 18:14:53.3623] | Info | [2022/8/30 18:14:53]: [10.10.0.102:7201] 游戏引擎[10.10.0.102:5000]断开链接. 
[2022-08-30 18:14:53.3625] | Info | [2022/8/30 18:14:53]: [10.10.0.102:7200] 游戏引擎[10.10.0.102:5000]断开链接. 
[2022-08-30 18:14:53.3625] | Info | [2022/8/30 18:14:53]: [10.10.0.102:7202] 游戏引擎[10.10.0.102:5000]断开链接. 
[2022-08-30 18:16:25.2797] | Info | [2022/8/30 18:16:25]: 配置信息加载完成... 
[2022-08-30 18:16:25.3107] | Info | [2022/8/30 18:16:25]: 服务已启动成功... 
[2022-08-30 18:16:25.3107] | Info | [2022/8/30 18:16:25]: 欢迎使用翎风系列游戏软件... 
[2022-08-30 18:16:25.3113] | Info | [2022/8/30 18:16:25]: 网站:http://www.gameofmir.com 
[2022-08-30 18:16:25.3113] | Info | [2022/8/30 18:16:25]: 论坛:http://bbs.gameofmir.com 
[2022-08-30 18:16:25.4517] | Info | [2022/8/30 18:16:25]: 网关[10.10.0.102:7200]已启动... 
[2022-08-30 18:16:25.4517] | Info | [2022/8/30 18:16:25]: 网关[10.10.0.102:7201]已启动... 
[2022-08-30 18:16:25.4578] | Info | [2022/8/30 18:16:25]: 网关[10.10.0.102:7202]已启动... 
[2022-08-30 18:16:25.4578] | Info | [2022/8/30 18:16:25]: [10.10.0.102:7201] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-30 18:16:25.4578] | Info | [2022/8/30 18:16:25]: [10.10.0.102:7202] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-30 18:16:25.4578] | Info | [2022/8/30 18:16:25]: [10.10.0.102:7200] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-30 18:16:25.4585] | Debug | [2022/8/30 18:16:25]: 线程[8825bca6205645778dfdf7abaa04820f]连接 10.10.0.102:5000 成功... 
[2022-08-30 18:16:25.4585] | Debug | [2022/8/30 18:16:25]: 线程[c7c08f70e31a448bb48ea726c1d4f489]连接 10.10.0.102:5000 成功... 
[2022-08-30 18:16:25.4585] | Debug | [2022/8/30 18:16:25]: 线程[1e2bb54727db426f9bf73a04f0cccff3]连接 10.10.0.102:5000 成功... 
[2022-08-30 18:16:25.4585] | Debug | [2022/8/30 18:16:25]: 消息消费线程[0d53255652534c43a7b781f3c4dc176d]已启动. 
[2022-08-30 18:16:25.4585] | Debug | [2022/8/30 18:16:25]: 消息消费线程[96dbd474a6344dff8288327d6e32a650]已启动. 
[2022-08-30 18:16:36.8611] | Debug | [2022/8/30 18:16:36]: 用户[10.10.0.109]分配到游戏数据服务器[b9cc1b6d79464b54b92e56327df28b47] Server:10.10.0.102:5000 
[2022-08-30 18:16:36.9807] | Debug | [2022/8/30 18:16:36]: Login Packet: ^^IqlmAtn_Glm`Y__b?_abXk`bXkabZg_aZ_``Zk`aZjb`?kcciwutfztbWgcbjzbbfzuaYftwVgv`e{b`XgtbTfwvd{bbUf`aVj``Vc 
[2022-08-30 18:16:45.2075] | Debug | [2022/8/30 18:16:45]: 清理超时会话开始工作... 
[2022-08-30 18:16:45.2075] | Debug | [2022/8/30 18:16:45]: 清理超时会话工作完成... 
[2022-08-30 18:17:05.2194] | Debug | [2022/8/30 18:17:05]: 清理超时会话开始工作... 
[2022-08-30 18:17:05.2194] | Debug | [2022/8/30 18:17:05]: 清理超时会话工作完成... 
[2022-08-30 18:17:25.2222] | Debug | [2022/8/30 18:17:25]: 清理超时会话开始工作... 
[2022-08-30 18:17:25.2224] | Debug | [2022/8/30 18:17:25]: 清理超时会话工作完成... 
[2022-08-30 18:17:45.2315] | Debug | [2022/8/30 18:17:45]: 清理超时会话开始工作... 
[2022-08-30 18:17:45.2315] | Debug | [2022/8/30 18:17:45]: 清理超时会话工作完成... 
[2022-08-30 18:17:54.1706] | Info | [2022/8/30 18:17:54]: [10.10.0.102:7202] 游戏引擎[10.10.0.102:5000]断开链接. 
[2022-08-30 18:17:54.1706] | Info | [2022/8/30 18:17:54]: [10.10.0.102:7201] 游戏引擎[10.10.0.102:5000]断开链接. 
[2022-08-30 18:17:54.1706] | Info | [2022/8/30 18:17:54]: [10.10.0.102:7200] 游戏引擎[10.10.0.102:5000]断开链接. 
[2022-08-30 18:18:14.4803] | Info | [2022/8/30 18:18:14]: 配置信息加载完成... 
[2022-08-30 18:18:14.5077] | Info | [2022/8/30 18:18:14]: 服务已启动成功... 
[2022-08-30 18:18:14.5077] | Info | [2022/8/30 18:18:14]: 欢迎使用翎风系列游戏软件... 
[2022-08-30 18:18:14.5077] | Info | [2022/8/30 18:18:14]: 网站:http://www.gameofmir.com 
[2022-08-30 18:18:14.5083] | Info | [2022/8/30 18:18:14]: 论坛:http://bbs.gameofmir.com 
[2022-08-30 18:18:14.5777] | Info | [2022/8/30 18:18:14]: 网关[10.10.0.102:7200]已启动... 
[2022-08-30 18:18:14.5887] | Info | [2022/8/30 18:18:14]: 网关[10.10.0.102:7201]已启动... 
[2022-08-30 18:18:14.5887] | Info | [2022/8/30 18:18:14]: 网关[10.10.0.102:7202]已启动... 
[2022-08-30 18:18:14.5887] | Info | [2022/8/30 18:18:14]: [10.10.0.102:7201] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-30 18:18:14.5887] | Info | [2022/8/30 18:18:14]: [10.10.0.102:7200] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-30 18:18:14.5887] | Info | [2022/8/30 18:18:14]: [10.10.0.102:7202] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-30 18:18:14.5894] | Debug | [2022/8/30 18:18:14]: 线程[18dcffc7beef4c959dab3893d1a3b203]连接 10.10.0.102:5000 成功... 
[2022-08-30 18:18:14.5894] | Debug | [2022/8/30 18:18:14]: 线程[3adc02ef0cd2462fbb106d7c10f18205]连接 10.10.0.102:5000 成功... 
[2022-08-30 18:18:14.5894] | Debug | [2022/8/30 18:18:14]: 线程[7d6286f4f6714a0ab2ef307c21625fba]连接 10.10.0.102:5000 成功... 
[2022-08-30 18:18:14.5894] | Debug | [2022/8/30 18:18:14]: 消息消费线程[ccc1a8ce67494541b510c811c74ab294]已启动. 
[2022-08-30 18:18:14.5894] | Debug | [2022/8/30 18:18:14]: 消息消费线程[e6b10920a81e4f829e7a36230df79aaf]已启动. 
[2022-08-30 18:18:34.4112] | Debug | [2022/8/30 18:18:34]: 清理超时会话开始工作... 
[2022-08-30 18:18:34.4114] | Debug | [2022/8/30 18:18:34]: 清理超时会话工作完成... 
[2022-08-30 18:18:38.4271] | Debug | [2022/8/30 18:18:38]: 用户[10.10.0.109]分配到游戏数据服务器[75ac707de9e94caabf5b90e4b3b57775] Server:10.10.0.102:5000 
[2022-08-30 18:18:38.5756] | Debug | [2022/8/30 18:18:38]: Login Packet: ^^IqlmAtn_Glm`Y__c?_abXk`bXkabZg_aZ_``Zk`aZjb`?k`tfv``Uic`eywaZkawWcauWjbaYjccVja`Wiaakw`cZku`ewbuYfccdz 
[2022-08-30 18:18:54.4140] | Debug | [2022/8/30 18:18:54]: 清理超时会话开始工作... 
[2022-08-30 18:18:54.4140] | Debug | [2022/8/30 18:18:54]: 清理超时会话工作完成... 
[2022-08-30 18:19:14.4161] | Debug | [2022/8/30 18:19:14]: 清理超时会话开始工作... 
[2022-08-30 18:19:14.4164] | Debug | [2022/8/30 18:19:14]: 清理超时会话工作完成... 
[2022-08-30 18:19:34.4217] | Debug | [2022/8/30 18:19:34]: 清理超时会话开始工作... 
[2022-08-30 18:19:34.4217] | Debug | [2022/8/30 18:19:34]: 清理超时会话工作完成... 
[2022-08-30 18:19:54.4250] | Debug | [2022/8/30 18:19:54]: 清理超时会话开始工作... 
[2022-08-30 18:19:54.4250] | Debug | [2022/8/30 18:19:54]: 清理超时会话工作完成... 
[2022-08-30 18:20:14.4246] | Debug | [2022/8/30 18:20:14]: 清理超时会话开始工作... 
[2022-08-30 18:20:14.4246] | Debug | [2022/8/30 18:20:14]: 清理超时会话工作完成... 
[2022-08-30 18:20:34.4361] | Debug | [2022/8/30 18:20:34]: 清理超时会话开始工作... 
[2022-08-30 18:20:34.4368] | Debug | [2022/8/30 18:20:34]: 清理超时会话工作完成... 
[2022-08-30 18:20:54.4426] | Debug | [2022/8/30 18:20:54]: 清理超时会话开始工作... 
[2022-08-30 18:20:54.4426] | Debug | [2022/8/30 18:20:54]: 清理超时会话工作完成... 
[2022-08-30 18:21:14.4468] | Debug | [2022/8/30 18:21:14]: 清理超时会话开始工作... 
[2022-08-30 18:21:14.4468] | Debug | [2022/8/30 18:21:14]: 清理超时会话工作完成... 
[2022-08-30 18:21:34.4577] | Debug | [2022/8/30 18:21:34]: 清理超时会话开始工作... 
[2022-08-30 18:21:34.4577] | Debug | [2022/8/30 18:21:34]: 清理超时会话工作完成... 
[2022-08-30 18:21:54.4584] | Debug | [2022/8/30 18:21:54]: 清理超时会话开始工作... 
[2022-08-30 18:21:54.4584] | Debug | [2022/8/30 18:21:54]: 清理超时会话工作完成... 
[2022-08-30 18:22:14.4693] | Debug | [2022/8/30 18:22:14]: 清理超时会话开始工作... 
[2022-08-30 18:22:14.4693] | Debug | [2022/8/30 18:22:14]: 清理超时会话工作完成... 
[2022-08-30 18:22:34.4725] | Debug | [2022/8/30 18:22:34]: 清理超时会话开始工作... 
[2022-08-30 18:22:34.4725] | Debug | [2022/8/30 18:22:34]: 清理超时会话工作完成... 
[2022-08-30 18:22:54.4820] | Debug | [2022/8/30 18:22:54]: 清理超时会话开始工作... 
[2022-08-30 18:22:54.4823] | Debug | [2022/8/30 18:22:54]: 清理超时会话工作完成... 
[2022-08-30 18:23:14.4866] | Debug | [2022/8/30 18:23:14]: 清理超时会话开始工作... 
[2022-08-30 18:23:14.4866] | Debug | [2022/8/30 18:23:14]: 清理超时会话工作完成... 
[2022-08-30 18:23:34.4870] | Debug | [2022/8/30 18:23:34]: 清理超时会话开始工作... 
[2022-08-30 18:23:34.4870] | Debug | [2022/8/30 18:23:34]: 清理超时会话工作完成... 
[2022-08-30 18:23:47.3360] | Info | [2022/8/30 18:23:47]: [10.10.0.102:7201] 游戏引擎[10.10.0.102:5000]断开链接. 
[2022-08-30 18:23:47.3360] | Info | [2022/8/30 18:23:47]: [10.10.0.102:7200] 游戏引擎[10.10.0.102:5000]断开链接. 
[2022-08-30 18:23:47.3365] | Info | [2022/8/30 18:23:47]: [10.10.0.102:7202] 游戏引擎[10.10.0.102:5000]断开链接. 
[2022-08-30 18:28:59.9003] | Info | [2022/8/30 18:28:59]: 配置信息加载完成... 
[2022-08-30 18:28:59.9324] | Info | [2022/8/30 18:28:59]: 服务已启动成功... 
[2022-08-30 18:28:59.9324] | Info | [2022/8/30 18:28:59]: 欢迎使用翎风系列游戏软件... 
[2022-08-30 18:28:59.9324] | Info | [2022/8/30 18:28:59]: 网站:http://www.gameofmir.com 
[2022-08-30 18:28:59.9324] | Info | [2022/8/30 18:28:59]: 论坛:http://bbs.gameofmir.com 
[2022-08-30 18:29:00.0710] | Info | [2022/8/30 18:29:00]: 网关[10.10.0.102:7200]已启动... 
[2022-08-30 18:29:00.0714] | Info | [2022/8/30 18:29:00]: 网关[10.10.0.102:7201]已启动... 
[2022-08-30 18:29:00.0714] | Info | [2022/8/30 18:29:00]: 网关[10.10.0.102:7202]已启动... 
[2022-08-30 18:29:00.0714] | Info | [2022/8/30 18:29:00]: [10.10.0.102:7200] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-30 18:29:00.0714] | Info | [2022/8/30 18:29:00]: [10.10.0.102:7201] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-30 18:29:00.0714] | Info | [2022/8/30 18:29:00]: [10.10.0.102:7202] 游戏引擎[10.10.0.102:5000]链接成功. 
[2022-08-30 18:29:00.0714] | Debug | [2022/8/30 18:29:00]: 线程[fa29ceb5eec1444bb50def851af982b2]连接 10.10.0.102:5000 成功... 
[2022-08-30 18:29:00.0724] | Debug | [2022/8/30 18:29:00]: 线程[65bb687c96c34c30bad25533ccf63463]连接 10.10.0.102:5000 成功... 
[2022-08-30 18:29:00.0724] | Debug | [2022/8/30 18:29:00]: 线程[925bede9bcf544668f0229334c5d9582]连接 10.10.0.102:5000 成功... 
[2022-08-30 18:29:00.0724] | Debug | [2022/8/30 18:29:00]: 消息消费线程[b0bb24587f8b4676a188158f7a0cebe3]已启动. 
[2022-08-30 18:29:00.0724] | Debug | [2022/8/30 18:29:00]: 消息消费线程[67d21dffb857431e992b785aab8fa913]已启动. 
[2022-08-30 18:29:10.1396] | Debug | [2022/8/30 18:29:10]: 用户[10.10.0.109]分配到游戏数据服务器[e4ff2d09d6e44592946bd2a7beae5c33] Server:10.10.0.102:5000 
[2022-08-30 18:29:10.3829] | Debug | [2022/8/30 18:29:10]: Login Packet: ^^IqlmAtn_Glm`Y__b?_abXk`bXkabZg_aZ_``Zk`aZjb`?k`ufwc`Pi`aZjatezuvVk`vVjcbXj`bYf`vVjb`j{abYkab[c`cZgu`Xf 
[2022-08-30 18:29:19.8017] | Debug | [2022/8/30 18:29:19]: 清理超时会话开始工作... 
[2022-08-30 18:29:19.8017] | Debug | [2022/8/30 18:29:19]: 清理超时会话工作完成... 
[2022-08-30 18:29:39.8154] | Debug | [2022/8/30 18:29:39]: 清理超时会话开始工作... 
[2022-08-30 18:29:39.8154] | Debug | [2022/8/30 18:29:39]: 清理超时会话工作完成... 
[2022-08-30 18:29:59.8247] | Debug | [2022/8/30 18:29:59]: 清理超时会话开始工作... 
[2022-08-30 18:29:59.8247] | Debug | [2022/8/30 18:29:59]: 清理超时会话工作完成... 
[2022-08-30 18:30:19.8260] | Debug | [2022/8/30 18:30:19]: 清理超时会话开始工作... 
[2022-08-30 18:30:19.8260] | Debug | [2022/8/30 18:30:19]: 清理超时会话工作完成... 
[2022-08-30 18:30:31.4278] | Debug | [2022/8/30 18:30:31]: 用户[10.10.0.109]分配到游戏数据服务器[8256c49868094ff2ad03ef59c1a6617a] Server:10.10.0.102:5000 
[2022-08-30 18:30:31.5419] | Debug | [2022/8/30 18:30:31]: Login Packet: ^^IqlmAtn_Glm`Y__c?_abXk`bXkabZg_aZ_``Zk`aZjb`?ktvTgacVkbvdwv`[k`vPbctQfacewa`TiuuPgcuevcbWjttfvavkrbuk{ 
[2022-08-30 18:30:39.8364] | Debug | [2022/8/30 18:30:39]: 清理超时会话开始工作... 
[2022-08-30 18:30:39.8364] | Debug | [2022/8/30 18:30:39]: 清理超时会话工作完成... 
[2022-08-30 18:30:59.8436] | Debug | [2022/8/30 18:30:59]: 清理超时会话开始工作... 
[2022-08-30 18:30:59.8436] | Debug | [2022/8/30 18:30:59]: 清理超时会话工作完成... 
[2022-08-30 18:31:19.8497] | Debug | [2022/8/30 18:31:19]: 清理超时会话开始工作... 
[2022-08-30 18:31:19.8497] | Debug | [2022/8/30 18:31:19]: 清理超时会话工作完成... 
[2022-08-30 18:31:39.8531] | Debug | [2022/8/30 18:31:39]: 清理超时会话开始工作... 
[2022-08-30 18:31:39.8534] | Debug | [2022/8/30 18:31:39]: 清理超时会话工作完成... 
[2022-08-30 18:31:59.8614] | Debug | [2022/8/30 18:31:59]: 清理超时会话开始工作... 
[2022-08-30 18:31:59.8614] | Debug | [2022/8/30 18:31:59]: 清理超时会话工作完成... 
[2022-08-30 18:32:19.8719] | Debug | [2022/8/30 18:32:19]: 清理超时会话开始工作... 
[2022-08-30 18:32:19.8719] | Debug | [2022/8/30 18:32:19]: 清理超时会话工作完成... 
[2022-08-30 18:32:39.8789] | Debug | [2022/8/30 18:32:39]: 清理超时会话开始工作... 
[2022-08-30 18:32:39.8789] | Debug | [2022/8/30 18:32:39]: 清理超时会话工作完成... 
[2022-08-30 18:32:59.8853] | Debug | [2022/8/30 18:32:59]: 清理超时会话开始工作... 
[2022-08-30 18:32:59.8855] | Debug | [2022/8/30 18:32:59]: 清理超时会话工作完成... 
[2022-08-30 18:33:19.8953] | Debug | [2022/8/30 18:33:19]: 清理超时会话开始工作... 
[2022-08-30 18:33:19.8956] | Debug | [2022/8/30 18:33:19]: 清理超时会话工作完成... 
[2022-08-30 18:48:32.6539] | Info | [2022/8/30 18:48:32]: 配置信息加载完成... 
[2022-08-30 18:48:32.6793] | Info | [2022/8/30 18:48:32]: 服务已启动成功... 
[2022-08-30 18:48:32.6798] | Info | [2022/8/30 18:48:32]: 欢迎使用翎风系列游戏软件... 
