[2022-08-17 10:20:34.9813] | Info | 正在启动服务... 
[2022-08-17 11:34:43.1032] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:34:43.1032] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:34:43.1347] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:34:53.1361] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:35:03.1036] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:35:03.1036] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:35:03.1373] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:35:13.1376] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:35:23.1052] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:35:23.1052] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:35:23.1396] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:35:33.1408] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:35:43.1059] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:35:43.1059] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:35:43.1418] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:35:53.1435] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:36:03.1072] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:36:03.1072] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:36:03.1440] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:36:13.1451] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:36:23.1076] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:36:23.1076] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:36:23.1466] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:36:33.1479] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:36:43.1094] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:36:43.1095] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:36:43.1488] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:36:53.1505] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:37:03.1107] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:37:03.1107] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:37:03.1512] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:37:13.1525] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:37:23.1122] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:37:23.1122] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:37:23.1534] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:37:33.1541] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:37:43.1135] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:37:43.1137] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:37:43.1551] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:37:53.1556] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:38:03.1140] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:38:03.1140] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:38:03.1573] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:38:04.9693] | Info | 数据库服务器[10.10.0.102:5100]断开链接. 
[2022-08-17 11:38:21.8959] | Info | 正在启动服务... 
[2022-08-17 11:38:21.9791] | Info | 欢迎使用翎风系列游戏软件... 
[2022-08-17 11:38:21.9791] | Info | 网站:http://www.gameofmir.com 
[2022-08-17 11:38:21.9796] | Info | 论坛:http://bbs.gameofmir.com 
[2022-08-17 11:38:21.9827] | Info | 数据库服务器[10.10.0.102:5100]链接成功. 
[2022-08-17 11:38:21.9827] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:38:21.9827] | Debug | 线程[78c199f9175d4cf4992eee5aec27a5c6]连接 10.10.0.102:5100 成功... 
[2022-08-17 11:38:21.9827] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:38:21.9849] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:38:26.8725] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 11:38:26.8734] | Debug | [UserEnter] %K9a435f7ed9de4eff9a7c35c493212255/10.10.0.102/10.10.0.102$ 
[2022-08-17 11:38:31.9851] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:38:41.9849] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:38:41.9849] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:38:41.9867] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:38:51.9887] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:39:01.9863] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:39:01.9866] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:39:01.9907] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:39:11.9921] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:39:21.9877] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:39:21.9877] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:39:21.9936] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:39:31.9955] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:39:41.9893] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:39:42.0048] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:39:42.0048] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:39:44.5439] | Debug | [UserLeave] %L9a435f7ed9de4eff9a7c35c493212255$ 
[2022-08-17 11:39:52.0067] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:40:01.9904] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:40:01.9907] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:40:02.0076] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:40:08.1678] | Info | 数据库服务器[10.10.0.102:5100]断开链接. 
[2022-08-17 11:40:22.0328] | Info | 正在启动服务... 
[2022-08-17 11:40:22.1217] | Info | 欢迎使用翎风系列游戏软件... 
[2022-08-17 11:40:22.1217] | Info | 网站:http://www.gameofmir.com 
[2022-08-17 11:40:22.1217] | Info | 论坛:http://bbs.gameofmir.com 
[2022-08-17 11:40:22.1256] | Info | 数据库服务器[10.10.0.102:5100]链接成功. 
[2022-08-17 11:40:22.1256] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:40:22.1256] | Debug | 线程[85deac9280ec4c81b96f7e0e42df7855]连接 10.10.0.102:5100 成功... 
[2022-08-17 11:40:22.1256] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:40:22.1283] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:40:32.1271] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:40:34.0047] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 11:40:34.0103] | Debug | [UserEnter] %K1aa580505f3c4ce19b10be710bac9fe9/10.10.0.102/10.10.0.102$ 
[2022-08-17 11:40:42.1266] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:40:42.1385] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:40:42.1387] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:40:52.1399] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:41:02.1279] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:41:02.1286] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:41:02.1407] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:41:12.1423] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:41:22.1298] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:41:22.1298] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:41:22.1437] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:41:32.1447] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:41:42.1316] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:41:42.1316] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:41:42.1457] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:41:52.1477] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:42:02.1331] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:42:02.1331] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:42:02.1478] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:42:12.1496] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:42:22.1337] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:42:22.1337] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:42:22.1512] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:42:23.3119] | Info | 数据库服务器[10.10.0.102:5100]断开链接. 
[2022-08-17 11:42:44.9474] | Info | 正在启动服务... 
[2022-08-17 11:42:45.0463] | Info | 欢迎使用翎风系列游戏软件... 
[2022-08-17 11:42:45.0468] | Info | 网站:http://www.gameofmir.com 
[2022-08-17 11:42:45.0468] | Info | 论坛:http://bbs.gameofmir.com 
[2022-08-17 11:42:45.0503] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:42:45.0503] | Info | 数据库服务器[10.10.0.102:5100]链接成功. 
[2022-08-17 11:42:45.0507] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:42:45.0507] | Debug | 线程[da58b3514a46461c82e8e8a45eed761d]连接 10.10.0.102:5100 成功... 
[2022-08-17 11:42:45.0526] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:42:50.7420] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 11:42:50.7429] | Debug | [UserEnter] %K5e7e21aab80f4f59a1d4e1f35801da34/10.10.0.102/10.10.0.102$ 
[2022-08-17 11:42:55.0525] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:43:05.0512] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:43:05.0512] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:43:05.0530] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:43:15.0537] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:43:17.5945] | Info | 数据库服务器[10.10.0.102:5100]断开链接. 
[2022-08-17 11:48:01.6396] | Info | 正在启动服务... 
[2022-08-17 11:48:01.7289] | Info | 欢迎使用翎风系列游戏软件... 
[2022-08-17 11:48:01.7289] | Info | 网站:http://www.gameofmir.com 
[2022-08-17 11:48:01.7289] | Info | 论坛:http://bbs.gameofmir.com 
[2022-08-17 11:48:01.7325] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:48:01.7325] | Info | 数据库服务器[10.10.0.102:5100]链接成功. 
[2022-08-17 11:48:01.7329] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:48:01.7329] | Debug | 线程[81b5fb99c0cb4b8a8652e0bad9a034a3]连接 10.10.0.102:5100 成功... 
[2022-08-17 11:48:01.7346] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:48:11.7343] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:48:20.3058] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 11:48:20.3068] | Debug | [UserEnter] %K8af4ff69f0804a799041aa22d0f93dfa/10.10.0.102/10.10.0.102$ 
[2022-08-17 11:48:21.7339] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:48:21.7339] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:48:21.7355] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:48:31.7364] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:48:41.7349] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:48:41.7349] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:48:41.7369] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:48:51.7387] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:49:01.7359] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:49:01.7359] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:49:01.7396] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:49:11.7407] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:49:21.7367] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:49:21.7367] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:49:21.7419] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:49:31.7438] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:49:41.7377] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:49:41.7377] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:49:41.7458] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:49:51.7478] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:50:01.7393] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:50:01.7393] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:50:01.7487] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:50:11.7501] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:50:21.7396] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:50:21.7396] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:50:21.7511] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:50:31.7518] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:50:41.7406] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:50:41.7406] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:50:41.7530] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:50:51.7540] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:51:00.4294] | Info | 数据库服务器[10.10.0.102:5100]断开链接. 
[2022-08-17 11:51:01.7416] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:51:01.7416] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:51:01.7557] | Debug | 服务器[10.10.0.102:5100]建立链接.失败次数:[1] 
[2022-08-17 11:51:03.5621] | Debug | 获取用户对应网关失败 RemoteAddr:[10.10.0.102] ConnectionId:[8af4ff69f0804a799041aa22d0f93dfa] 
[2022-08-17 11:51:05.2600] | Info | 数据库服务器[10.10.0.102:5100]链接成功. 
[2022-08-17 11:51:05.2600] | Debug | 线程[de8e4a538bc148309cb7a7df46dc7417]连接 10.10.0.102:5100 成功... 
[2022-08-17 11:51:11.7557] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:51:18.7750] | Info | 正在启动服务... 
[2022-08-17 11:51:18.8592] | Info | 欢迎使用翎风系列游戏软件... 
[2022-08-17 11:51:18.8596] | Info | 网站:http://www.gameofmir.com 
[2022-08-17 11:51:18.8596] | Info | 论坛:http://bbs.gameofmir.com 
[2022-08-17 11:51:18.8627] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:51:18.8627] | Info | 数据库服务器[10.10.0.102:5100]链接成功. 
[2022-08-17 11:51:18.8627] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:51:18.8627] | Debug | 线程[44b5d898fb15460c80d1522f74dcf36a]连接 10.10.0.102:5100 成功... 
[2022-08-17 11:51:18.8651] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:51:24.6926] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 11:51:24.6926] | Debug | [UserEnter] %K21338418a9664247bbae772332f3053c/10.10.0.102/10.10.0.102$ 
[2022-08-17 11:51:28.8653] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:51:38.8647] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:51:38.8647] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:51:38.8665] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:51:48.8675] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:51:50.0687] | Debug | [UserLeave] %L21338418a9664247bbae772332f3053c$ 
[2022-08-17 11:51:58.8666] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:51:58.8666] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:51:58.8685] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:52:08.8696] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:52:18.8683] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:52:18.8683] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:52:18.8701] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:52:28.8719] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:52:38.8693] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:52:38.8696] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:52:38.8740] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:52:48.8754] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:52:58.8708] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:52:58.8708] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:52:58.8763] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:53:08.8769] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:53:18.8716] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:53:18.8716] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:53:18.8789] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:53:28.8811] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:53:38.8731] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:53:38.8731] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:53:38.8828] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:53:48.8840] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:53:58.8737] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:53:58.8737] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:53:58.8851] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:54:08.8859] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:54:18.8757] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:54:18.8757] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:54:18.8867] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:54:28.8888] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:54:38.8779] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:54:38.8779] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:54:38.8902] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:54:48.8907] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:54:58.8795] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:54:58.8796] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:54:58.8921] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:55:08.8934] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:55:18.8799] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:55:18.8799] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:55:18.8946] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:55:28.8958] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:55:38.8815] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:55:38.8816] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:55:38.8968] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:55:48.8982] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:55:58.8815] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:55:58.8815] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:55:58.8993] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:56:08.9007] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:56:18.8834] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:56:18.8837] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:56:18.9028] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:56:28.9040] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:56:38.8844] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:56:38.8846] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:56:38.9055] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:56:48.9062] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:56:58.8857] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:56:58.8857] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:56:58.9067] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:57:08.9084] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:57:18.8874] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:57:18.8875] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:57:18.9097] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:57:28.9109] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:57:38.8883] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:57:38.8883] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:57:38.9119] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:57:48.9136] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:57:58.8896] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:57:58.8896] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:57:58.9157] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:58:08.9173] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:58:18.8914] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:58:18.8915] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:58:18.9190] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:58:28.9202] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:58:38.8918] | Debug | 清理超时会话开始工作... 
[2022-08-17 11:58:38.8918] | Debug | 清理超时会话工作完成... 
[2022-08-17 11:58:38.9219] | Debug | 发送数据库服务器心跳包 
[2022-08-17 11:58:48.9229] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:04:03.2945] | Info | 正在启动服务... 
[2022-08-17 12:04:03.3850] | Info | 欢迎使用翎风系列游戏软件... 
[2022-08-17 12:04:03.3855] | Info | 网站:http://www.gameofmir.com 
[2022-08-17 12:04:03.3855] | Info | 论坛:http://bbs.gameofmir.com 
[2022-08-17 12:04:03.3885] | Info | 数据库服务器[10.10.0.102:5100]链接成功. 
[2022-08-17 12:04:03.3887] | Debug | 清理超时会话开始工作... 
[2022-08-17 12:04:03.3887] | Debug | 线程[7e0a55360c754089bbfaf71730a91fbf]连接 10.10.0.102:5100 成功... 
[2022-08-17 12:04:03.3887] | Debug | 清理超时会话工作完成... 
[2022-08-17 12:04:03.3907] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:04:13.3907] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:04:23.3902] | Debug | 清理超时会话开始工作... 
[2022-08-17 12:04:23.3907] | Debug | 清理超时会话工作完成... 
[2022-08-17 12:04:23.3921] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:04:32.1528] | Debug | 用户[10.10.0.102]分配到数据库服务器[0] Server:10.10.0.102:5100 
[2022-08-17 12:04:32.1544] | Debug | [UserEnter] %Kd71d62c0edab409788c1d13ae206c8a2/10.10.0.102/10.10.0.102$ 
[2022-08-17 12:04:33.3928] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:04:39.5882] | Debug | [UserLeave] %Ld71d62c0edab409788c1d13ae206c8a2$ 
[2022-08-17 12:04:43.3920] | Debug | 清理超时会话开始工作... 
[2022-08-17 12:04:43.3920] | Debug | 清理超时会话工作完成... 
[2022-08-17 12:04:43.3936] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:04:53.3948] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:04:54.2139] | Info | 数据库服务器[10.10.0.102:5100]断开链接. 
[2022-08-17 12:05:15.8521] | Info | 正在启动服务... 
[2022-08-17 12:05:15.9374] | Info | 欢迎使用翎风系列游戏软件... 
[2022-08-17 12:05:15.9378] | Info | 网站:http://www.gameofmir.com 
[2022-08-17 12:05:15.9378] | Info | 论坛:http://bbs.gameofmir.com 
[2022-08-17 12:05:15.9409] | Debug | 清理超时会话开始工作... 
[2022-08-17 12:05:15.9409] | Info | 数据库服务器[10.10.0.102:5100]链接成功. 
[2022-08-17 12:05:15.9409] | Debug | 清理超时会话工作完成... 
[2022-08-17 12:05:15.9409] | Debug | 线程[7e55307b101b474ab7f69c6d217f2390]连接 10.10.0.102:5100 成功... 
[2022-08-17 12:05:15.9432] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:05:25.9441] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:05:35.9421] | Debug | 清理超时会话开始工作... 
[2022-08-17 12:05:35.9421] | Debug | 清理超时会话工作完成... 
[2022-08-17 12:05:35.9447] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:05:45.9457] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:05:55.9431] | Debug | 清理超时会话开始工作... 
[2022-08-17 12:05:55.9431] | Debug | 清理超时会话工作完成... 
[2022-08-17 12:05:55.9475] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:06:05.9486] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:06:15.9439] | Debug | 清理超时会话开始工作... 
[2022-08-17 12:06:15.9439] | Debug | 清理超时会话工作完成... 
[2022-08-17 12:06:15.9493] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:06:25.9516] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:06:35.9456] | Debug | 清理超时会话开始工作... 
[2022-08-17 12:06:35.9456] | Debug | 清理超时会话工作完成... 
[2022-08-17 12:06:35.9516] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:06:45.9538] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:06:55.9470] | Debug | 清理超时会话开始工作... 
[2022-08-17 12:06:55.9470] | Debug | 清理超时会话工作完成... 
[2022-08-17 12:06:55.9547] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:07:05.9561] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:07:15.9476] | Debug | 清理超时会话开始工作... 
[2022-08-17 12:07:15.9476] | Debug | 清理超时会话工作完成... 
[2022-08-17 12:07:15.9567] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:07:25.9580] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:07:35.9491] | Debug | 清理超时会话开始工作... 
[2022-08-17 12:07:35.9491] | Debug | 清理超时会话工作完成... 
[2022-08-17 12:07:35.9589] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:07:45.9603] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:07:55.9506] | Debug | 清理超时会话开始工作... 
[2022-08-17 12:07:55.9506] | Debug | 清理超时会话工作完成... 
[2022-08-17 12:07:55.9607] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:08:05.9628] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:08:15.9516] | Debug | 清理超时会话开始工作... 
[2022-08-17 12:08:15.9516] | Debug | 清理超时会话工作完成... 
[2022-08-17 12:08:15.9643] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:08:25.9654] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:08:35.9534] | Debug | 清理超时会话开始工作... 
[2022-08-17 12:08:35.9534] | Debug | 清理超时会话工作完成... 
[2022-08-17 12:08:35.9662] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:08:45.9676] | Debug | 发送数据库服务器心跳包 
[2022-08-17 12:08:55.9549] | Debug | 清理超时会话开始工作... 
[2022-08-17 12:08:55.9549] | Debug | 清理超时会话工作完成... 
